2024-10-01 02:56:59;K;2147.16
2024-10-01 02:57:02;E;3481.23
2024-10-01 02:57:08;B;1669.08
2024-10-01 02:57:11;F;1597.61
2024-10-01 02:57:20;I;2682.89
2024-10-01 03:07:01;H;3994.16
2024-10-01 03:07:04;D;5949.5
2024-10-01 03:07:07;K;2147.17
2024-10-01 03:07:17;B;1669.09
2024-10-01 03:07:29;I;2682.9
2024-10-01 03:17:07;C;2790.31
2024-10-01 03:17:10;H;3994.18
2024-10-01 03:17:13;D;5949.5
2024-10-01 03:17:16;K;2147.18
2024-10-01 03:17:19;E;3481.24
2024-10-01 03:17:25;B;1669.28
2024-10-01 03:17:28;F;1597.62
2024-10-01 03:17:31;A;1649.81
2024-10-01 03:17:35;G;2081.11
2024-10-01 03:17:38;I;2682.92
2024-10-01 03:27:16;C;2790.33
2024-10-01 03:27:19;H;3994.19
2024-10-01 03:27:22;D;5949.5
2024-10-01 03:27:28;E;3481.25
2024-10-01 03:27:34;B;1669.29
2024-10-01 03:27:37;F;1597.63
2024-10-01 03:27:40;A;1649.82
2024-10-01 03:27:43;G;2081.13
2024-10-01 03:27:46;I;2682.93
2024-10-01 03:37:24;C;2790.34
2024-10-01 03:37:36;E;3481.26
2024-10-01 03:37:39;J;2162.62
2024-10-01 03:37:43;B;1669.3
2024-10-01 03:37:46;F;1597.64
2024-10-01 03:37:52;G;2081.23
2024-10-01 03:47:33;C;2790.35
2024-10-01 03:47:36;H;3994.2
2024-10-01 03:47:39;D;5949.5
2024-10-01 03:47:45;E;3481.28
2024-10-01 03:47:48;J;2162.63
2024-10-01 03:47:54;F;1597.65
2024-10-01 03:48:01;G;2081.25
2024-10-01 03:57:42;C;2790.36
2024-10-01 03:57:45;H;3994.28
2024-10-01 03:57:51;K;2147.19
2024-10-01 03:57:54;E;3481.3
2024-10-01 03:57:57;J;2162.65
2024-10-01 03:58:00;B;1669.31
2024-10-01 03:58:06;A;1649.83
2024-10-01 03:58:12;I;2682.95
2024-10-01 04:07:50;C;2790.38
2024-10-01 04:07:57;D;5949.5
2024-10-01 04:08:03;E;3481.33
2024-10-01 04:08:06;J;2162.66
2024-10-01 04:08:09;B;1669.32
2024-10-01 04:08:12;F;1597.66
2024-10-01 04:08:21;I;2682.96
2024-10-01 04:17:59;C;2790.39
2024-10-01 04:18:05;D;5949.6
2024-10-01 04:18:15;J;2162.68
2024-10-01 04:18:18;B;1669.33
2024-10-01 04:18:21;F;1597.67
2024-10-01 04:18:24;A;1649.84
2024-10-01 04:18:30;I;2682.98
2024-10-01 04:28:08;C;2790.4
2024-10-01 04:28:11;H;3994.41
2024-10-01 04:28:14;D;5949.6
2024-10-01 04:28:20;E;3481.37
2024-10-01 04:28:23;J;2162.69
2024-10-01 04:28:26;B;1669.36
2024-10-01 04:28:30;F;1597.68
2024-10-01 04:28:33;A;1649.85
2024-10-01 04:28:39;I;2683.0
2024-10-01 04:38:17;C;2790.41
2024-10-01 04:38:23;D;5949.6
2024-10-01 04:38:26;K;2147.38
2024-10-01 04:38:29;E;3481.39
2024-10-01 04:38:32;J;2162.7
2024-10-01 04:38:35;B;1669.38
2024-10-01 04:38:44;G;2081.27
2024-10-01 04:38:47;I;2683.01
2024-10-01 04:48:31;D;5949.6
2024-10-01 04:48:35;K;2147.39
2024-10-01 04:48:38;E;3481.41
2024-10-01 04:48:47;F;1597.69
2024-10-01 04:48:53;G;2081.28
2024-10-01 04:58:37;H;3994.42
2024-10-01 04:58:40;D;5949.6
2024-10-01 04:58:46;E;3481.43
2024-10-01 04:58:49;J;2162.71
2024-10-01 04:58:52;B;1669.39
2024-10-01 04:58:56;F;1597.7
2024-10-01 04:59:05;I;2683.02
2024-10-01 05:08:49;D;5949.6
2024-10-01 05:08:52;K;2147.4
2024-10-01 05:09:01;B;1669.4
2024-10-01 05:09:04;F;1597.71
2024-10-01 05:09:07;A;1649.86
2024-10-01 05:09:10;G;2081.3
2024-10-01 05:09:14;I;2683.03
2024-10-01 05:18:55;H;3994.43
2024-10-01 05:18:58;D;5949.6
2024-10-01 05:19:01;K;2147.41
2024-10-01 05:19:04;E;3481.45
2024-10-01 05:19:07;J;2162.72
2024-10-01 05:19:10;B;1669.41
2024-10-01 05:19:13;F;1597.72
2024-10-01 05:19:16;A;1649.87
2024-10-01 05:19:22;I;2683.05
2024-10-01 05:29:03;H;3994.45
2024-10-01 05:29:07;D;5949.7
2024-10-01 05:29:13;E;3481.46
2024-10-01 05:29:19;B;1669.42
2024-10-01 05:29:25;A;1649.88
2024-10-01 05:29:31;I;2683.07
2024-10-01 05:39:12;H;3994.46
2024-10-01 05:39:15;D;5949.7
2024-10-01 05:39:21;E;3481.47
2024-10-01 05:39:31;F;1597.73
2024-10-01 05:49:21;H;3994.48
2024-10-01 05:49:24;D;5949.7
2024-10-01 05:49:30;E;3481.49
2024-10-01 05:49:34;J;2162.73
2024-10-01 05:49:37;B;1669.43
2024-10-01 05:49:46;G;2081.31
2024-10-01 05:59:27;C;2790.42
2024-10-01 05:59:30;H;3994.49
2024-10-01 05:59:33;D;5949.7
2024-10-01 05:59:39;E;3481.51
2024-10-01 05:59:42;J;2162.74
2024-10-01 05:59:45;B;1669.44
2024-10-01 05:59:48;F;1597.74
2024-10-01 05:59:55;G;2081.33
2024-10-01 05:59:58;I;2683.08
2024-10-01 06:09:36;C;2790.44
2024-10-01 06:09:39;H;3994.5
2024-10-01 06:09:42;D;5949.8
2024-10-01 06:09:48;E;3481.52
2024-10-01 06:09:51;J;2162.77
2024-10-01 06:09:54;B;1669.45
2024-10-01 06:10:04;G;2081.38
2024-10-01 06:10:07;I;2683.09
2024-10-01 06:19:45;C;2790.45
2024-10-01 06:19:48;H;3994.52
2024-10-01 06:19:51;D;5949.8
2024-10-01 06:19:57;E;3481.53
2024-10-01 06:20:00;J;2162.79
2024-10-01 06:20:06;F;1597.75
2024-10-01 06:20:09;A;1649.89
2024-10-01 06:20:12;G;2081.4
2024-10-01 06:20:15;I;2683.12
2024-10-01 06:29:54;C;2790.46
2024-10-01 06:29:57;H;3994.53
2024-10-01 06:30:00;D;5949.8
2024-10-01 06:30:03;K;2147.42
2024-10-01 06:30:06;E;3481.54
2024-10-01 06:30:09;J;2162.81
2024-10-01 06:30:12;B;1669.46
2024-10-01 06:30:15;F;1597.76
2024-10-01 06:30:18;A;1649.9
2024-10-01 06:40:02;C;2790.47
2024-10-01 06:40:05;H;3994.55
2024-10-01 06:40:08;D;5949.8
2024-10-01 06:40:11;K;2147.43
2024-10-01 06:40:18;J;2162.83
2024-10-01 06:40:21;B;1669.47
2024-10-01 06:40:24;F;1597.77
2024-10-01 06:40:27;A;1649.91
2024-10-01 06:40:30;G;2081.41
2024-10-01 06:40:33;I;2683.14
2024-10-01 06:50:11;C;2790.49
2024-10-01 06:50:15;H;3994.56
2024-10-01 06:50:18;D;5949.8
2024-10-01 06:50:27;J;2162.84
2024-10-01 06:50:33;F;1597.78
2024-10-01 06:50:39;G;2081.42
2024-10-01 07:00:20;C;2790.67
2024-10-01 07:00:23;H;3994.57
2024-10-01 07:00:27;D;5949.8
2024-10-01 07:00:30;K;2147.44
2024-10-01 07:00:33;E;3481.56
2024-10-01 07:00:36;J;2162.86
2024-10-01 07:00:39;B;1669.48
2024-10-01 07:00:45;A;1649.92
2024-10-01 07:00:51;I;2683.15
2024-10-01 07:10:29;C;2790.81
2024-10-01 07:10:32;H;3994.59
2024-10-01 07:10:36;D;5949.9
2024-10-01 07:10:39;K;2147.45
2024-10-01 07:10:42;E;3481.58
2024-10-01 07:10:48;B;1669.49
2024-10-01 07:10:51;F;1597.79
2024-10-01 07:11:00;I;2683.16
2024-10-01 07:20:38;C;2790.85
2024-10-01 07:20:41;H;3994.61
2024-10-01 07:20:45;D;5949.9
2024-10-01 07:20:51;E;3481.59
2024-10-01 07:20:54;J;2162.87
2024-10-01 07:21:00;F;1597.8
2024-10-01 07:21:09;I;2683.18
2024-10-01 07:30:48;C;2790.88
2024-10-01 07:30:51;H;3994.85
2024-10-01 07:30:54;D;5949.9
2024-10-01 07:31:00;E;3481.6
2024-10-01 07:31:06;B;1669.5
2024-10-01 07:31:09;F;1597.81
2024-10-01 07:31:12;A;1649.93
2024-10-01 07:31:19;I;2683.2
2024-10-01 07:40:57;C;2790.9
2024-10-01 07:41:01;H;3994.99
2024-10-01 07:41:04;D;5949.9
2024-10-01 07:41:13;J;2162.88
2024-10-01 07:41:16;B;1669.51
2024-10-01 07:41:22;A;1649.94
2024-10-01 07:41:28;I;2683.21
2024-10-01 07:51:06;C;2791.04
2024-10-01 07:51:12;D;5949.9
2024-10-01 07:51:18;E;3481.61
2024-10-01 07:51:25;B;1669.54
2024-10-01 07:51:28;F;1597.82
2024-10-01 07:51:31;A;1649.95
2024-10-01 07:51:34;G;2081.59
2024-10-01 07:51:37;I;2683.22
2024-10-01 08:01:15;C;2791.23
2024-10-01 08:01:18;H;3995.01
2024-10-01 08:01:22;D;5950.1
2024-10-01 08:01:28;E;3481.62
2024-10-01 08:01:31;J;2162.89
2024-10-01 08:01:34;B;1669.56
2024-10-01 08:01:37;F;1597.83
2024-10-01 08:01:40;A;1650.2
2024-10-01 08:01:43;G;2081.61
2024-10-01 08:01:46;I;2683.45
2024-10-01 08:11:24;C;2791.4
2024-10-01 08:11:31;D;5950.3
2024-10-01 08:11:37;E;3481.64
2024-10-01 08:11:43;B;1669.58
2024-10-01 08:11:46;F;1597.84
2024-10-01 08:11:49;A;1650.21
2024-10-01 08:11:55;I;2683.55
2024-10-01 08:21:36;H;3995.02
2024-10-01 08:21:40;D;5950.3
2024-10-01 08:21:43;K;2147.46
2024-10-01 08:21:49;J;2162.9
2024-10-01 08:21:52;B;1669.62
2024-10-01 08:21:55;F;1597.85
2024-10-01 08:21:58;A;1650.22
2024-10-01 08:22:04;I;2683.59
2024-10-01 08:31:42;C;2791.45
2024-10-01 08:31:48;D;5950.4
2024-10-01 08:31:51;K;2147.52
2024-10-01 08:32:01;B;1669.73
2024-10-01 08:32:07;A;1650.23
2024-10-01 08:41:57;D;5950.4
2024-10-01 08:42:00;K;2147.67
2024-10-01 08:42:03;E;3481.65
2024-10-01 08:42:06;J;2162.91
2024-10-01 08:42:10;B;1670.02
2024-10-01 08:42:13;F;1597.86
2024-10-01 08:42:16;A;1650.37
2024-10-01 08:52:03;H;3995.03
2024-10-01 08:52:06;D;5950.6
2024-10-01 08:52:12;E;3481.67
2024-10-01 08:52:15;J;2162.93
2024-10-01 08:52:18;B;1670.3
2024-10-01 08:52:21;F;1597.87
2024-10-01 08:52:24;A;1650.58
2024-10-01 08:52:27;G;2081.62
2024-10-01 09:02:08;C;2791.46
2024-10-01 09:02:15;D;5950.6
2024-10-01 09:02:18;K;2147.68
2024-10-01 09:02:21;E;3481.68
2024-10-01 09:02:24;J;2162.94
2024-10-01 09:02:27;B;1670.46
2024-10-01 09:02:33;A;1650.78
2024-10-01 09:02:36;G;2081.64
2024-10-01 09:02:39;I;2683.61
2024-10-01 09:12:17;C;2791.48
2024-10-01 09:12:23;D;5950.6
2024-10-01 09:12:33;J;2162.96
2024-10-01 09:12:36;B;1670.49
2024-10-01 09:12:48;I;2683.63
2024-10-01 09:22:26;C;2791.49
2024-10-01 09:22:29;H;3995.04
2024-10-01 09:22:32;D;5950.7
2024-10-01 09:22:38;E;3481.69
2024-10-01 09:22:41;J;2162.97
2024-10-01 09:22:44;B;1670.52
2024-10-01 09:22:48;F;1597.88
2024-10-01 09:22:51;A;1650.88
2024-10-01 09:22:57;I;2683.66
2024-10-01 09:32:35;C;2791.5
2024-10-01 09:32:41;D;5950.7
2024-10-01 09:32:47;E;3481.7
2024-10-01 09:32:50;J;2162.98
2024-10-01 09:32:53;B;1670.62
2024-10-01 09:32:56;F;1598.03
2024-10-01 09:42:44;C;2791.51
2024-10-01 09:42:47;H;3995.05
2024-10-01 09:42:50;D;5950.8
2024-10-01 09:42:56;E;3481.71
2024-10-01 09:43:02;B;1670.77
2024-10-01 09:43:05;F;1598.21
2024-10-01 09:52:52;C;2791.52
2024-10-01 09:52:55;H;3995.07
2024-10-01 09:52:59;D;5950.8
2024-10-01 09:53:11;B;1670.96
2024-10-01 09:53:17;A;1650.89
2024-10-01 10:03:04;H;3995.08
2024-10-01 10:03:07;D;5950.8
2024-10-01 10:03:20;B;1671.0
2024-10-01 10:03:23;F;1598.33
2024-10-01 10:03:26;A;1650.9
2024-10-01 10:03:29;G;2081.66
2024-10-01 10:03:32;I;2683.67
2024-10-01 10:13:13;H;3995.1
2024-10-01 10:13:16;D;5950.9
2024-10-01 10:13:19;K;2147.69
2024-10-01 10:13:23;E;3481.73
2024-10-01 10:13:29;B;1671.03
2024-10-01 10:13:32;F;1598.34
2024-10-01 10:13:38;G;2081.68
2024-10-01 10:13:41;I;2683.69
2024-10-01 10:23:22;H;3995.11
2024-10-01 10:23:25;D;5950.9
2024-10-01 10:23:28;K;2147.7
2024-10-01 10:23:31;E;3481.89
2024-10-01 10:23:37;B;1671.06
2024-10-01 10:23:41;F;1598.35
2024-10-01 10:23:44;A;1650.91
2024-10-01 10:23:47;G;2081.69
2024-10-01 10:33:28;C;2791.54
2024-10-01 10:33:31;H;3995.12
2024-10-01 10:33:34;D;5950.9
2024-10-01 10:33:40;E;3482.11
2024-10-01 10:33:46;B;1671.08
2024-10-01 10:33:49;F;1598.36
2024-10-01 10:33:56;G;2081.72
2024-10-01 10:43:40;H;3995.14
2024-10-01 10:43:43;D;5951.0
2024-10-01 10:43:46;K;2147.71
2024-10-01 10:43:52;J;2163.0
2024-10-01 10:43:55;B;1671.1
2024-10-01 10:44:07;I;2683.72
2024-10-01 10:53:48;H;3995.35
2024-10-01 10:53:52;D;5951.0
2024-10-01 10:53:55;K;2147.72
2024-10-01 10:54:04;B;1671.13
2024-10-01 10:54:07;F;1598.37
2024-10-01 10:54:10;A;1650.92
2024-10-01 11:03:57;H;3995.36
2024-10-01 11:04:00;D;5951.1
2024-10-01 11:04:07;E;3482.19
2024-10-01 11:04:13;B;1671.15
2024-10-01 11:04:16;F;1598.38
2024-10-01 11:04:19;A;1650.93
2024-10-01 11:04:22;G;2081.82
2024-10-01 11:04:25;I;2683.73
2024-10-01 11:14:06;H;3995.38
2024-10-01 11:14:09;D;5951.1
2024-10-01 11:14:15;E;3482.2
2024-10-01 11:14:18;J;2163.01
2024-10-01 11:14:21;B;1671.17
2024-10-01 11:14:25;F;1598.39
2024-10-01 11:14:31;G;2081.83
2024-10-01 11:14:34;I;2683.76
2024-10-01 11:24:12;C;2791.55
2024-10-01 11:24:15;H;3995.39
2024-10-01 11:24:18;D;5951.1
2024-10-01 11:24:24;E;3482.22
2024-10-01 11:24:27;J;2163.02
2024-10-01 11:24:30;B;1671.19
2024-10-01 11:24:39;G;2081.85
2024-10-01 11:34:20;C;2791.56
2024-10-01 11:34:24;H;3995.4
2024-10-01 11:34:27;D;5951.2
2024-10-01 11:34:36;J;2163.03
2024-10-01 11:34:39;B;1671.21
2024-10-01 11:34:42;F;1598.4
2024-10-01 11:34:45;A;1650.94
2024-10-01 11:44:29;C;2791.57
2024-10-01 11:44:32;H;3995.42
2024-10-01 11:44:35;D;5951.2
2024-10-01 11:44:44;J;2163.05
2024-10-01 11:44:47;B;1671.23
2024-10-01 11:44:51;F;1598.41
2024-10-01 11:44:54;A;1650.95
2024-10-01 11:54:38;C;2791.58
2024-10-01 11:54:41;H;3995.43
2024-10-01 11:54:44;D;5951.2
2024-10-01 11:54:50;E;3482.23
2024-10-01 11:54:53;J;2163.07
2024-10-01 11:54:56;B;1671.24
2024-10-01 11:55:00;F;1598.42
2024-10-01 11:55:03;A;1650.96
2024-10-01 11:55:09;I;2683.78
2024-10-01 12:04:47;C;2791.59
2024-10-01 12:04:50;H;3995.44
2024-10-01 12:04:53;D;5951.2
2024-10-01 12:04:56;K;2147.73
2024-10-01 12:04:59;E;3482.25
2024-10-01 12:05:02;J;2163.09
2024-10-01 12:05:05;B;1671.26
2024-10-01 12:05:12;A;1650.97
2024-10-01 12:05:18;I;2683.79
2024-10-01 12:14:56;C;2791.61
2024-10-01 12:15:02;D;5951.3
2024-10-01 12:15:08;E;3482.26
2024-10-01 12:15:11;J;2163.11
2024-10-01 12:15:14;B;1671.3
2024-10-01 12:15:20;A;1650.99
2024-10-01 12:15:23;G;2081.86
2024-10-01 12:15:26;I;2683.82
2024-10-01 12:25:04;C;2791.62
2024-10-01 12:25:07;H;3995.45
2024-10-01 12:25:11;D;5951.3
2024-10-01 12:25:14;K;2147.74
2024-10-01 12:25:20;J;2163.13
2024-10-01 12:25:23;B;1671.33
2024-10-01 12:25:26;F;1598.43
2024-10-01 12:25:29;A;1651.01
2024-10-01 12:25:32;G;2081.88
2024-10-01 12:25:35;I;2683.84
2024-10-01 12:35:13;C;2791.63
2024-10-01 12:35:19;D;5951.3
2024-10-01 12:35:22;K;2147.75
2024-10-01 12:35:26;E;3482.27
2024-10-01 12:35:29;J;2163.14
2024-10-01 12:35:32;B;1671.35
2024-10-01 12:35:35;F;1598.44
2024-10-01 12:35:38;A;1651.02
2024-10-01 12:35:44;I;2683.91
2024-10-01 12:45:22;C;2791.64
2024-10-01 12:45:28;D;5951.3
2024-10-01 12:45:31;K;2147.76
2024-10-01 12:45:34;E;3482.28
2024-10-01 12:45:40;B;1671.37
2024-10-01 12:45:44;F;1598.45
2024-10-01 12:45:47;A;1651.03
2024-10-01 12:55:34;H;3995.46
2024-10-01 12:55:37;D;5951.3
2024-10-01 12:55:43;E;3482.29
2024-10-01 12:55:46;J;2163.15
2024-10-01 12:55:49;B;1671.39
2024-10-01 12:55:55;A;1651.1
2024-10-01 12:56:02;I;2684.1
2024-10-01 13:05:46;D;5951.4
2024-10-01 13:05:49;K;2147.77
2024-10-01 13:05:55;J;2163.16
2024-10-01 13:06:01;F;1598.46
2024-10-01 13:06:04;A;1651.3
2024-10-01 13:06:07;G;2081.89
2024-10-01 13:06:10;I;2684.11
2024-10-01 13:15:48;C;2791.65
2024-10-01 13:15:54;D;5951.4
2024-10-01 13:16:07;B;1671.41
2024-10-01 13:16:10;F;1598.47
2024-10-01 13:16:13;A;1651.49
2024-10-01 13:16:16;G;2081.9
2024-10-01 13:16:19;I;2684.15
2024-10-01 13:25:57;C;2791.73
2024-10-01 13:26:00;H;3995.47
2024-10-01 13:26:03;D;5951.4
2024-10-01 13:26:09;E;3482.31
2024-10-01 13:26:12;J;2163.17
2024-10-01 13:26:15;B;1671.42
2024-10-01 13:26:18;F;1598.48
2024-10-01 13:26:21;A;1651.69
2024-10-01 13:26:24;G;2081.91
2024-10-01 13:26:28;I;2684.17
2024-10-01 13:36:05;C;2791.86
2024-10-01 13:36:12;D;5951.4
2024-10-01 13:36:18;E;3482.32
2024-10-01 13:36:24;B;1671.43
2024-10-01 13:36:27;F;1598.49
2024-10-01 13:36:30;A;1651.9
2024-10-01 13:36:33;G;2081.92
2024-10-01 13:46:14;C;2791.9
2024-10-01 13:46:17;H;3995.48
2024-10-01 13:46:20;D;5951.4
2024-10-01 13:46:26;E;3482.34
2024-10-01 13:46:29;J;2163.19
2024-10-01 13:46:33;B;1671.44
2024-10-01 13:46:39;A;1652.1
2024-10-01 13:56:23;C;2791.93
2024-10-01 13:56:26;H;3995.49
2024-10-01 13:56:29;D;5951.4
2024-10-01 13:56:35;E;3482.36
2024-10-01 13:56:38;J;2163.2
2024-10-01 13:56:44;F;1598.5
2024-10-01 13:56:47;A;1652.3
2024-10-01 13:56:50;G;2081.93
2024-10-01 13:56:54;I;2684.18
2024-10-01 14:06:31;C;2791.96
2024-10-01 14:06:35;H;3995.5
2024-10-01 14:06:38;D;5951.5
2024-10-01 14:06:41;K;2147.97
2024-10-01 14:06:44;E;3482.42
2024-10-01 14:06:50;B;1671.45
2024-10-01 14:06:53;F;1598.51
2024-10-01 14:06:56;A;1652.49
2024-10-01 14:06:59;G;2082.03
2024-10-01 14:07:02;I;2684.19
2024-10-01 14:16:40;C;2792.0
2024-10-01 14:16:43;H;3995.52
2024-10-01 14:16:46;D;5951.5
2024-10-01 14:16:49;K;2147.98
2024-10-01 14:16:53;E;3482.44
2024-10-01 14:16:56;J;2163.21
2024-10-01 14:16:59;B;1671.46
2024-10-01 14:17:02;F;1598.52
2024-10-01 14:17:05;A;1652.72
2024-10-01 14:17:11;I;2684.21
2024-10-01 14:26:49;C;2792.01
2024-10-01 14:26:52;H;3995.53
2024-10-01 14:26:55;D;5951.5
2024-10-01 14:26:58;K;2147.99
2024-10-01 14:27:01;E;3482.45
2024-10-01 14:27:04;J;2163.23
2024-10-01 14:27:07;B;1671.47
2024-10-01 14:27:13;A;1652.96
2024-10-01 14:27:16;G;2082.06
2024-10-01 14:27:20;I;2684.23
2024-10-01 14:36:57;C;2792.03
2024-10-01 14:37:01;H;3995.55
2024-10-01 14:37:04;D;5951.5
2024-10-01 14:37:07;K;2148.0
2024-10-01 14:37:10;E;3482.46
2024-10-01 14:37:13;J;2163.24
2024-10-01 14:37:19;F;1598.53
2024-10-01 14:37:22;A;1653.25
2024-10-01 14:37:25;G;2082.08
2024-10-01 14:47:06;C;2792.04
2024-10-01 14:47:09;H;3995.64
2024-10-01 14:47:12;D;5951.5
2024-10-01 14:47:22;J;2163.26
2024-10-01 14:47:25;B;1671.48
2024-10-01 14:47:28;F;1598.54
2024-10-01 14:47:31;A;1653.45
2024-10-01 14:57:15;C;2792.06
2024-10-01 14:57:18;H;3995.77
2024-10-01 14:57:21;D;5951.6
2024-10-01 14:57:27;E;3482.47
2024-10-01 14:57:30;J;2163.27
2024-10-01 14:57:33;B;1671.49
2024-10-01 14:57:36;F;1598.55
2024-10-01 14:57:46;I;2684.24
2024-10-01 15:07:23;C;2792.07
2024-10-01 15:07:27;H;3995.79
2024-10-01 15:07:30;D;5951.6
2024-10-01 15:07:36;E;3482.49
2024-10-01 15:07:39;J;2163.28
2024-10-01 15:07:51;G;2082.09
2024-10-01 15:07:54;I;2684.25
2024-10-01 15:17:32;C;2792.08
2024-10-01 15:17:35;H;3995.8
2024-10-01 15:17:39;D;5951.6
2024-10-01 15:17:45;E;3482.5
2024-10-01 15:17:51;B;1671.5
2024-10-01 15:17:54;F;1598.56
2024-10-01 15:18:03;I;2684.27
2024-10-01 15:27:44;H;3995.81
2024-10-01 15:27:47;D;5951.6
2024-10-01 15:27:59;B;1671.51
2024-10-01 15:28:09;G;2082.1
2024-10-01 15:28:12;I;2684.29
2024-10-01 15:37:53;H;3995.83
2024-10-01 15:38:02;E;3482.51
2024-10-01 15:38:11;F;1598.57
2024-10-01 15:38:14;A;1653.64
